Identifier,StructureData,Polymer EntityData,
Entity ID,PDB ID,Entity ID,
"1X9D_1","1X9D","1"
"1XT5_1","1XT5","1"
"1Y43_1","1Y43","1"
"1Y43_2","1Y43","2"
"1YII_1","1YII","1"
"1ZMI_1","1ZMI","1"
"2A26_1","2A26","1"
"2A6Y_1","2A6Y","1"
"2BRF_1","2BRF","1"
"2C4B_1","2C4B","1"
"2CNQ_1","2CNQ","1"
"2F62_1","2F62","1"
"2FUL_1","2FUL","1"
"2G3R_1","2G3R","1"
"2GCU_1","2GCU","1"
"2GUD_1","2GUD","1"
"2HEW_1","2HEW","1"
"2IC2_1","2IC2","1"
"2II2_1","2II2","1"
"2J27_1","2J27","1"
"2JC9_1","2JC9","1"
"2MHR_1","2MHR","1"
"2NLE_1","2NLE","1"
"2NSZ_1","2NSZ","1"
"2O5G_1","2O5G","1"
"2O9U_1","2O9U","1"
"2PL7_1","2PL7","1"
"2PWA_1","2PWA","1"
"2RIV_2","2RIV","2"
"2V8F_1","2V8F","1"
"2V8F_2","2V8F","2"
"2V9B_1","2V9B","1"
"2VCN_1","2VCN","1"
"2X5N_1","2X5N","1"
"2XKI_1","2XKI","1"
"3A4R_1","3A4R","1"
"3B0F_1","3B0F","1"
"3B0T_1","3B0T","1"
"3BB0_1","3BB0","1"
"3BU1_1","3BU1","1"
"3C6X_1","3C6X","1"
"3C9Q_1","3C9Q","1"
