Identifier,StructureData,Polymer EntityData,
Entity ID,PDB ID,Entity ID,
"4UUL_1","4UUL","1"
"4W7K_1","4W7K","1"
"4WFO_1","4WFO","1"
"4XEZ_1","4XEZ","1"
"4XME_1","4XME","1"
"4Z0G_1","4Z0G","1"
"5AOG_1","5AOG","1"
"5DCU_1","5DCU","1"
"5EXH_2","5EXH","2"
"5FS8_1","5FS8","1"
"5J0F_1","5J0F","1"
"5JAZ_1","5JAZ","1"
"5JHX_1","5JHX","1"
"5KBK_1","5KBK","1"
"5L9A_1","5L9A","1"
"5MBX_1","5MBX","1"
"5MFA_1","5MFA","1"
"5NZO_1","5NZO","1"
"5QIF_1","5QIF","1"
"5R7X_1","5R7X","1"
"5SSX_1","5SSX","1"
"5UJC_1","5UJC","1"
"6B8F_1","6B8F","1"
"6E1F_1","6E1F","1"
"6EKZ_1","6EKZ","1"
"6EVN_1","6EVN","1"
"6GM5_1","6GM5","1"
"6H10_1","6H10","1"
"6IQX_1","6IQX","1"
"6JU5_1","6JU5","1"
"6JU8_1","6JU8","1"
"6N0K_1","6N0K","1"
"6RI6_1","6RI6","1"
"6RJ3_1","6RJ3","1"
"6S0P_1","6S0P","1"
"6T92_1","6T92","1"
"6XLR_1","6XLR","1"
"7E7F_1","7E7F","1"
"7ETK_1","7ETK","1"
"7M10_1","7M10","1"
"7N6F_1","7N6F","1"
"7N9I_1","7N9I","1"
"7Q5V_1","7Q5V","1"
"7S7G_1","7S7G","1"
"7W3E_7","7W3E","7"
"7X5Y_1","7X5Y","1"
"7ZNV_1","7ZNV","1"
"7ZQ3_1","7ZQ3","1"
"8BI9_1","8BI9","1"
"8CI9_1","8CI9","1"
"8CJK_1","8CJK","1"
"8DJT_1","8DJT","1"
"8DYE_1","8DYE","1"
"8JDG_1","8JDG","1"
"8JQJ_1","8JQJ","1"
"8RKR_1","8RKR","1"
"1BTE_1","1BTE","1"
"1FO8_1","1FO8","1"
"1FSG_1","1FSG","1"
"1I12_1","1I12","1"
"1I1N_1","1I1N","1"
"1M15_1","1M15","1"
"1M7G_1","1M7G","1"
"1R6X_1","1R6X","1"
"1RHS_1","1RHS","1"
"1UNQ_1","1UNQ","1"
"1UTI_2","1UTI","2"
"1W1G_1","1W1G","1"
"1WMH_1","1WMH","1"
"2ABS_1","2ABS","1"
